report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,17895200000.0,33927930000.0,82179760000.0,48251830000.0,971600000.0
2023-03-31,14616250000.0,31328200000.0,82889080000.0,51560880000.0,454970000.0
2024-03-31,14833880000.0,28842390000.0,85060840000.0,56218450000.0,860190000.0
2025-03-31,17293820000.0,35917430000.0,99930450000.0,64013020000.0,3956380000.0
