report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31,1696779000000.0,665543000000.0,3636560000000.0,2717210000000.0,60959000000.0,20
2023-03-31,2260203000000.0,775629000000.0,4466332000000.0,3401889000000.0,71794000000.0,20
2024-03-31,2155923000000.0,820188000000.0,4445310000000.0,3389671000000.0,69155000000.0,20
2025-03-31,2136421000000.0,1136719000000.0,5143604000000.0,3608927000000.0,61056000000.0,20
