report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents
2022-03-31 00:00:00+00:00,1219858580000.0,2603617490000.0,5853902880000.0,3012036060000.0,50346670000.0
2023-03-31 00:00:00+00:00,1767440370000.0,2845453780000.0,6427737320000.0,3431803030000.0,26436580000.0
2024-03-31 00:00:00+00:00,1911952270000.0,3390688760000.0,7419979230000.0,3823736690000.0,26859490000.0
2025-03-31 00:00:00+00:00,1878173020000.0,3434404760000.0,7587231020000.0,3844879850000.0,16675860000.0
