report_date,Total Debt,Stockholders Equity,Total Assets,Total Liabilities Net Minority Interest,Cash And Cash Equivalents,stock_id
2022-03-31 00:00:00+00:00,33845000000.0,190527000000.0,292827000000.0,102300000000.0,14852000000.0,30.0
2023-03-31 00:00:00+00:00,13472000000.0,230991000000.0,321854000000.0,90863000000.0,5779000000.0,30.0
2024-03-31 00:00:00+00:00,20020000000.0,280550000000.0,387518000000.0,106968000000.0,7107000000.0,30.0
2025-03-31 00:00:00+00:00,46766000000.0,333388000000.0,492989000000.0,155823000000.0,14654000000.0,30.0
