report_date,Total Debt,Total Liabilities Net Minority Interest,Total Assets,Stockholders Equity,Cash And Cash Equivalents
2022-03-31,5926230000.0,13005200000.0,26460350000.0,13399000000.0,371720000.0
2023-03-31,7984930000.0,15578230000.0,29499780000.0,13780100000.0,413760000.0
2024-03-31,9694800000.0,21195800000.0,34006200000.0,12622300000.0,757800000.0
2025-03-31,13205900000.0,26368700000.0,39795300000.0,13012800000.0,1249400000.0
