Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock_id
2025-04-11,825.4000244140625,846.9500122070312,821.2999877929688,840.7000122070312,5238515,0.0,0.0,172
2025-04-15,840.7000122070312,848.5,827.5,840.1500244140625,7073838,0.0,0.0,172
2025-04-16,841.8499755859375,880.0,837.5499877929688,864.9500122070312,8281434,0.0,0.0,172
2025-04-17,864.4000244140625,871.6500244140625,845.7999877929688,849.5999755859375,4012959,0.0,0.0,172
2025-04-21,853.2999877929688,889.9000244140625,852.0,878.1500244140625,5538404,0.0,0.0,172
2025-04-22,882.0499877929688,902.4000244140625,878.5999755859375,881.9000244140625,4115316,0.0,0.0,172
2025-04-23,882.5,888.5,867.8499755859375,884.0999755859375,3869334,0.0,0.0,172
2025-04-24,884.0999755859375,911.0,880.3499755859375,905.75,4992124,0.0,0.0,172
2025-04-25,906.5,912.75,867.6500244140625,875.6500244140625,4434636,0.0,0.0,172
2025-04-28,877.0499877929688,893.0,877.0,881.75,2976889,0.0,0.0,172
2025-04-29,880.0,888.5499877929688,860.5999755859375,870.7000122070312,3725479,0.0,0.0,172
2025-04-30,872.0,886.9500122070312,859.2999877929688,864.75,3257846,0.0,0.0,172
2025-05-02,866.0,879.0,828.4000244140625,831.3499755859375,5762856,0.0,0.0,172
2025-05-05,839.0,870.5,837.2000122070312,866.0,3414543,0.0,0.0,172
2025-05-06,869.0,869.5999755859375,810.0999755859375,814.8499755859375,5717346,0.0,0.0,172
2025-05-07,808.0,892.4000244140625,808.0,873.5,16913521,0.0,0.0,172
2025-05-08,874.4000244140625,887.25,822.0,835.1500244140625,6477931,0.0,0.0,172
2025-05-09,825.0,841.2000122070312,824.0,832.6500244140625,3899313,0.0,0.0,172
2025-05-12,866.0,869.6500244140625,836.0999755859375,866.0499877929688,5038702,0.0,0.0,172
2025-05-13,842.0,863.9500122070312,830.5499877929688,855.8499755859375,24457490,0.0,0.0,172
2025-05-14,839.0,855.2000122070312,829.0,850.7000122070312,7853368,0.0,0.0,172
2025-05-15,854.0,864.1500244140625,838.0999755859375,857.2000122070312,6067059,0.0,0.0,172
2025-05-16,858.2999877929688,862.9000244140625,847.7000122070312,852.3499755859375,2916695,0.0,0.0,172
2025-05-19,855.0,874.5,841.5999755859375,870.9500122070312,5742563,0.0,0.0,172
2025-05-20,875.0999755859375,881.8499755859375,847.0999755859375,850.75,4656510,0.0,0.0,172
2025-05-21,853.0,859.9000244140625,835.0,843.0999755859375,4043828,0.0,0.0,172
2025-05-22,840.0,841.75,818.0,828.4500122070312,5158180,0.0,0.0,172
2025-05-23,830.0999755859375,850.5499877929688,826.0,843.9500122070312,3548267,0.0,0.0,172
2025-05-26,851.4000244140625,874.0,850.7999877929688,870.0,5514012,0.0,0.0,172
2025-05-27,870.5,879.9000244140625,862.1500244140625,866.5499877929688,3650160,0.0,0.0,172
2025-05-28,867.5,871.2000122070312,849.2000122070312,852.5999755859375,2178701,0.0,0.0,172
2025-05-29,852.5999755859375,883.0,852.5999755859375,877.0999755859375,3282118,0.0,0.0,172
2025-05-30,881.0,895.3499755859375,880.0,890.4500122070312,4250938,0.0,0.0,172
2025-06-02,888.9000244140625,929.0,883.6500244140625,924.3499755859375,7388409,0.0,0.0,172
2025-06-03,927.1500244140625,954.4500122070312,919.0499877929688,928.25,8654142,0.0,0.0,172
2025-06-04,930.0,950.7000122070312,930.0,939.5499877929688,5664753,0.0,0.0,172
2025-06-05,940.2000122070312,965.5,939.0,941.2999877929688,6726501,0.0,0.0,172
2025-06-06,945.0,968.9000244140625,935.0999755859375,961.9500122070312,4463783,0.0,0.0,172
2025-06-09,966.25,974.0,952.7999877929688,969.0499877929688,3856188,0.0,0.0,172
2025-06-10,969.0499877929688,974.5999755859375,955.9000244140625,961.2999877929688,1900107,0.0,0.0,172
2025-06-11,963.75,978.0,952.3499755859375,960.4500122070312,3892930,0.0,0.0,172
2025-06-12,913.0499877929688,914.9000244140625,864.4000244140625,895.4000244140625,24671337,0.0,0.0,172
2025-06-13,867.2000122070312,897.3499755859375,867.2000122070312,882.25,5286299,0.0,0.0,172
2025-06-16,886.6500244140625,888.9500122070312,857.1500244140625,877.3499755859375,4457499,0.0,0.0,172
2025-06-17,882.0,882.5499877929688,857.1500244140625,865.1500244140625,3534347,0.0,0.0,172
2025-06-18,871.25,895.0,859.0,891.5,6023646,0.0,0.0,172
2025-06-19,892.0,896.5,865.0499877929688,868.2000122070312,5498409,0.0,0.0,172
2025-06-20,872.5999755859375,879.3499755859375,859.1500244140625,871.2000122070312,5222989,0.0,0.0,172
2025-06-23,865.0,893.9500122070312,862.0,883.4500122070312,3755961,0.0,0.0,172
2025-06-24,894.7999877929688,907.5499877929688,886.4500122070312,898.5,4753159,0.0,0.0,172
2025-06-25,902.6500244140625,908.9000244140625,890.5,894.7000122070312,2395054,0.0,0.0,172
2025-06-26,899.3499755859375,918.9000244140625,889.0999755859375,915.75,3841951,0.0,0.0,172
2025-06-27,917.9500122070312,921.9500122070312,905.4500122070312,919.3499755859375,4347760,0.0,0.0,172
2025-06-30,919.0,928.8499755859375,914.0499877929688,924.0,3683768,0.0,0.0,172
2025-07-01,911.0,936.9000244140625,911.0,930.25,3655141,0.0,0.0,172
2025-07-02,930.0,933.2000122070312,922.0,926.7000122070312,1846081,0.0,0.0,172
2025-07-03,926.7000122070312,933.9000244140625,916.5,925.2999877929688,2399238,0.0,0.0,172
2025-07-04,930.2999877929688,934.9500122070312,922.0,930.8499755859375,1992624,0.0,0.0,172
2025-07-07,930.8499755859375,931.9000244140625,917.0999755859375,920.7999877929688,1356595,0.0,0.0,172
2025-07-08,925.0,926.2000122070312,896.0999755859375,911.0499877929688,2454000,0.0,0.0,172
2025-07-09,911.0499877929688,913.9500122070312,902.0,907.7000122070312,1244906,0.0,0.0,172
2025-07-10,907.9500122070312,944.4000244140625,907.9500122070312,940.5499877929688,6509036,0.0,0.0,172
2025-07-11,940.5499877929688,957.3499755859375,917.0,951.1500244140625,5923005,0.0,0.0,172
2025-07-14,943.0,979.8499755859375,935.0999755859375,974.7000122070312,6059678,0.0,0.0,172
2025-07-15,961.0,999.7999877929688,961.0,988.4500122070312,4590726,0.0,0.0,172
2025-07-16,983.0999755859375,1014.2999877929688,983.0999755859375,1005.0,5040292,0.0,0.0,172
2025-07-17,1008.0,1009.4500122070312,991.9000244140625,999.4000244140625,2363712,0.0,0.0,172
2025-07-18,998.0,1008.25,990.0,1001.5999755859375,3733731,0.0,0.0,172
2025-07-21,1001.5999755859375,1021.5,998.0,1017.7000122070312,3019891,0.0,0.0,172
2025-07-22,1022.0,1060.0,1021.0,1051.050048828125,8721904,0.0,0.0,172
2025-07-23,1081.4000244140625,1089.0,1019.4000244140625,1071.1500244140625,26339403,0.0,0.0,172
2025-07-24,1065.0,1128.5,1058.0,1106.25,16825080,0.0,0.0,172
2025-07-25,1100.0,1111.0,1065.300048828125,1067.75,6681094,0.0,0.0,172
2025-07-28,1068.0,1109.6500244140625,1062.0,1094.199951171875,6721352,0.0,0.0,172
2025-07-29,1094.199951171875,1094.8499755859375,1064.199951171875,1073.0999755859375,4756985,0.0,0.0,172
