Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock_id
2025-04-21,3251.4854860630708,3255.7481526344154,3202.9114650822503,3226.306396484375,168941,0.0,0.0,92
2025-04-22,3241.1759958312446,3244.4471138348567,3181.3009349422446,3218.177490234375,473579,0.0,0.0,92
2025-04-23,3231.659193626731,3325.734083775031,3202.019226050743,3303.4296875,390583,0.0,0.0,92
2025-04-24,3315.8212801704717,3323.0578666027354,3274.2856313066236,3296.193603515625,233361,0.0,0.0,92
2025-04-25,3319.984850790498,3319.984850790498,3141.252232101356,3210.74267578125,330175,0.0,0.0,92
2025-04-28,3211.832965353261,3316.713238366272,3211.832965353261,3306.007080078125,479709,0.0,0.0,92
2025-04-29,3318.8940669793387,3322.2644121755698,3278.250501642973,3293.81396484375,180900,0.0,0.0,92
2025-04-30,3293.8142275099544,3330.7900102536123,3258.523859516997,3293.120361328125,1148944,0.0,0.0,92
2025-05-02,3283.7028528638525,3296.0941843840933,3198.5497194640343,3204.49755859375,94311,0.0,0.0,92
2025-05-05,3230.5687267941325,3271.3115216437,3227.793262147899,3256.64013671875,88781,0.0,0.0,92
2025-05-06,3258.4246146690425,3271.1133868535658,3209.7513664835305,3241.671630859375,121815,0.0,0.0,92
2025-05-07,3137.187723223291,3271.3115449707298,3137.187723223291,3262.489013671875,257116,0.0,0.0,92
2025-05-08,3286.1809974942976,3298.0766753132816,3143.1354233173797,3158.104248046875,214566,0.0,0.0,92
2025-05-09,3112.7023263387337,3169.6032211021115,3074.6362545691254,3113.891845703125,535042,0.0,0.0,92
2025-05-12,3124.5980606138664,3218.6729498320537,3088.6135865756214,3209.552978515625,230359,0.0,0.0,92
2025-05-13,3209.5530926133742,3260.4071658291246,3185.464295614525,3207.867919921875,171501,0.0,0.0,92
2025-05-14,3190.1236085681458,3233.0469872662125,3184.175769448614,3216.6904296875,197710,0.0,0.0,92
2025-05-15,3216.789592655293,3251.088894364224,3175.253947110563,3236.61572265625,182769,0.0,0.0,92
2025-05-16,3246.330598542856,3246.330598542856,3201.920018611724,3238.400146484375,358759,0.0,0.0,92
2025-05-19,3238.7967914877004,3285.1899875734284,3221.7463668116,3274.08740234375,245907,0.0,0.0,92
2025-05-20,3274.0872061322652,3282.0176582522326,3191.015671771966,3213.320068359375,490947,0.0,0.0,92
2025-05-21,3216.789497707201,3342.586192042931,3216.789497707201,3260.406982421875,1098579,0.0,0.0,92
2025-05-22,3259.415708548996,3259.415708548996,3177.335483543213,3184.076416015625,376149,0.0,0.0,92
2025-05-23,3193.989677912321,3193.989677912321,3132.528672316243,3147.100830078125,342311,0.0,0.0,92
2025-05-26,3174.16360225773,3174.16360225773,3115.4783023622895,3159.6904296875,203985,0.0,0.0,92
2025-05-27,3159.6902787996637,3159.6902787996637,3117.6589795080085,3148.092041015625,342162,0.0,0.0,92
2025-05-28,3144.523491269721,3149.6782367411824,3111.8103762931246,3138.377197265625,446655,0.0,0.0,92
2025-05-29,3137.485139249974,3187.050465304476,3103.879944992299,3133.619140625,352271,0.0,0.0,92
2025-05-30,3133.6192063195817,3164.1512541946877,3122.6156068975206,3147.100830078125,484246,0.0,0.0,92
2025-06-02,3125.5895189692924,3132.5286647456273,3075.0328854559925,3100.608642578125,352903,0.0,0.0,92
2025-06-03,3104.771930136065,3128.563285922548,3086.5319875070354,3107.745849609375,427912,0.0,0.0,92
2025-06-04,3092.8764420141324,3129.158358621963,3081.7738570361835,3109.827880859375,364196,0.0,0.0,92
2025-06-05,3111.711216069313,3142.2435057774874,3106.1598026612096,3114.3876953125,252641,0.0,0.0,92
2025-06-06,3113.6937488375593,3135.700704962477,3105.4658563984704,3126.878173828125,86576,0.0,0.0,92
2025-06-09,3132.5285875266836,3158.0051165595755,3118.848509215492,3153.048583984375,111428,0.0,0.0,92
2025-06-10,3159.293869440173,3209.454076003858,3150.272883328878,3192.998291015625,254258,0.0,0.0,92
2025-06-11,3192.0069237908556,3196.8642288241317,3157.6086367114053,3177.930419921875,178850,0.0,0.0,92
2025-06-12,3177.9304811524044,3241.4730836921894,3172.2800824081646,3230.4697265625,893350,0.0,0.0,92
2025-06-13,3147.3983504275557,3230.6681020609144,3147.3983504275557,3224.224609375,412987,0.0,0.0,92
2025-06-16,3221.746264275105,3260.2090065414754,3187.9426143565083,3247.322021484375,418900,0.0,0.0,92
2025-06-17,3247.321919141545,3266.3549557608535,3218.9704561021713,3227.09912109375,305553,0.0,0.0,92
2025-06-18,3225.711566349357,3226.603645451637,3186.0593037021613,3198.9462890625,238143,0.0,0.0,92
2025-06-19,3216.789726324841,3216.789726324841,3122.6156049070105,3136.493896484375,230664,0.0,0.0,92
2025-06-20,3153.2786174949174,3173.2418321153923,3129.1442961344765,3145.631103515625,307885,6.0,0.0,92
2025-06-23,3124.774013396651,3157.2512746155876,3118.715700496337,3143.942626953125,352562,0.0,0.0,92
2025-06-24,3161.919599797491,3170.460887821216,3132.620496476475,3159.23779296875,176732,0.0,0.0,92
2025-06-25,3159.2376837616303,3210.9829749988708,3143.446061203658,3204.725830078125,269778,0.0,0.0,92
2025-06-26,3219.524467384917,3219.524467384917,3150.2989375756265,3200.554443359375,367033,0.0,0.0,92
2025-06-27,3327.1863058835015,3354.0024343189802,3264.6153395340502,3318.644775390625,1739609,0.0,0.0,92
2025-06-30,3392.7369204570173,3455.208472264623,3299.377063746549,3384.989990234375,2210845,0.0,0.0,92
2025-07-01,3452.6260998305142,3465.140147090834,3315.7644830370245,3393.431884765625,1549804,0.0,0.0,92
2025-07-02,3376.448661660921,3404.754575325201,3311.3947197307334,3326.59033203125,401800,0.0,0.0,92
2025-07-03,3330.9603237174474,3342.084002063783,3264.913195593453,3311.39453125,521114,0.0,0.0,92
2025-07-04,3313.182226611394,3365.8212934751905,3307.322502951724,3345.063720703125,423431,0.0,0.0,92
2025-07-07,3345.0637367752915,3349.433675544719,3318.049018750619,3329.470703125,181997,0.0,0.0,92
2025-07-08,3317.254409911416,3328.9740997354484,3272.8588679510185,3299.774169921875,718004,0.0,0.0,92
2025-07-09,3295.702256775506,3337.1182291596524,3285.075172815154,3330.861083984375,522231,0.0,0.0,92
2025-07-10,3327.1863578069074,3327.1863578069074,3288.7499549451595,3316.658447265625,435962,0.0,0.0,92
2025-07-11,3316.3607025191927,3344.964379471822,3286.862766635014,3291.630126953125,344198,0.0,0.0,92
2025-07-14,3292.424721811326,3390.551938486404,3291.6301213466577,3381.71240234375,539810,0.0,0.0,92
2025-07-15,3380.8186101076603,3428.1937225116267,3353.4064703317968,3416.17626953125,494066,0.0,0.0,92
2025-07-16,3415.5802796054118,3441.999229588042,3398.000865772136,3435.940673828125,612808,0.0,0.0,92
2025-07-17,3442.3964130012714,3520.858420106609,3442.3964130012714,3480.733642578125,742875,0.0,0.0,92
2025-07-18,3488.381062377383,3514.9986011705205,3488.381062377383,3497.4189453125,331864,0.0,0.0,92
2025-07-21,3497.418829962256,3511.820083566171,3480.4354280954763,3500.001220703125,494692,0.0,0.0,92
