Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock_id
2025-04-08 00:00:00+05:30,10873.3917477004,10992.420108552707,10601.654015049287,10924.2109375,79486,0.0,0.0,79
2025-04-09 00:00:00+05:30,10923.461346991764,10985.174406294302,10795.737995970994,10867.044921875,38765,0.0,0.0,79
2025-04-11 00:00:00+05:30,11084.36568519274,11404.174270465634,11084.36568519274,11310.2802734375,91401,0.0,0.0,79
2025-04-15 00:00:00+05:30,11510.11052210326,11977.83056415799,11462.139235738672,11937.8544921875,104614,0.0,0.0,79
2025-04-16 00:00:00+05:30,11992.821685871537,12167.71700212383,11926.861166599245,12120.7451171875,91692,0.0,0.0,79
2025-04-17 00:00:00+05:30,12120.745424773157,12341.61322975954,12043.791483669302,12225.6826171875,90971,0.0,0.0,79
2025-04-21 00:00:00+05:30,12262.659746054607,12514.508992672843,12262.659746054607,12467.537109375,60960,0.0,0.0,79
2025-04-22 00:00:00+05:30,12593.462612965925,12890.284960085271,12521.505680330933,12826.3232421875,86725,0.0,0.0,79
2025-04-23 00:00:00+05:30,12965.239254304515,13147.130377736525,12880.290103251107,13076.1728515625,139212,0.0,0.0,79
2025-04-24 00:00:00+05:30,13140.135389734469,13279.052245467134,12972.235880647506,13239.076171875,92083,0.0,0.0,79
2025-04-25 00:00:00+05:30,13246.071849952476,13292.044334115582,12633.4385283876,12749.369140625,107402,0.0,0.0,79
2025-04-28 00:00:00+05:30,12749.369315949334,13166.119884637184,12708.393840370913,13115.150390625,108764,0.0,0.0,79
2025-04-29 00:00:00+05:30,13182.1098512303,13655.826308355634,13142.133778899048,13443.953125,202435,0.0,0.0,79
2025-04-30 00:00:00+05:30,13452.948226766532,13539.896187224796,13067.179114848255,13164.12109375,94250,0.0,0.0,79
2025-05-02 00:00:00+05:30,13142.134166042972,13317.029487644306,12969.237648117083,13061.1826171875,67344,0.0,0.0,79
2025-05-05 00:00:00+05:30,13093.16321142256,13216.089634978394,12892.283446099613,13183.109375,56819,0.0,0.0,79
2025-05-06 00:00:00+05:30,13232.080223261675,13618.8487312981,13098.160378101778,13180.111328125,115661,0.0,0.0,79
2025-05-07 00:00:00+05:30,13092.163524821362,13342.013973768337,12993.22274703836,13287.046875,74022,0.0,0.0,79
2025-05-08 00:00:00+05:30,13386.987629637591,13413.971479282998,13082.170068828374,13110.1533203125,75039,0.0,0.0,79
2025-05-09 00:00:00+05:30,13005.216144988575,13505.916466869716,12992.223921067509,13478.9326171875,225129,0.0,0.0,79
2025-05-12 00:00:00+05:30,13750.769636482712,13752.768440122,13002.217673569305,13281.05078125,216720,0.0,0.0,79
2025-05-13 00:00:00+05:30,13293.04321950067,13641.834444491704,13282.049799801813,13583.869140625,119398,0.0,0.0,79
2025-05-14 00:00:00+05:30,13651.82832509427,13835.718252752931,13570.876780853228,13715.7900390625,150753,0.0,0.0,79
2025-05-15 00:00:00+05:30,13891.6853020308,13941.6553930453,13622.846212372791,13871.697265625,101999,0.0,0.0,79
2025-05-16 00:00:00+05:30,13926.664188878676,14330.422519148284,13871.697089460784,14016.6103515625,220490,0.0,0.0,79
2025-05-19 00:00:00+05:30,14283.451012820162,14283.451012820162,13666.82008118638,13695.802734375,169360,0.0,0.0,79
2025-05-20 00:00:00+05:30,13763.761368927922,13841.71470807811,13067.17832549612,13480.9306640625,216542,0.0,0.0,79
2025-05-21 00:00:00+05:30,13490.925275422003,14297.442550573169,13258.064649510949,14183.5107421875,751167,0.0,0.0,79
2025-05-22 00:00:00+05:30,14179.512971467302,15061.984775372406,14141.535702443072,14999.0224609375,592960,0.0,0.0,79
2025-05-23 00:00:00+05:30,15031.00302024912,15380.79364904481,14853.109500461596,15324.8271484375,399001,0.0,0.0,79
2025-05-26 00:00:00+05:30,15380.794141731589,16040.399348589472,15351.811488702982,15875.498046875,380347,0.0,0.0,79
2025-05-27 00:00:00+05:30,15862.505884203903,16016.413766396909,15650.632695730414,15880.4951171875,292981,0.0,0.0,79
2025-05-28 00:00:00+05:30,15882.49352861432,16195.30629443714,15844.516259920174,16103.361328125,329888,0.0,0.0,79
2025-05-29 00:00:00+05:30,16189.310182128997,16290.249766572171,15931.464510977115,16239.2802734375,236598,0.0,0.0,79
2025-05-30 00:00:00+05:30,16295.246956792567,16295.246956792567,15940.459304559428,16094.3671875,275874,0.0,0.0,79
2025-06-02 00:00:00+05:30,16141.338472283222,16330.225412488877,16047.394703080408,16284.2529296875,136870,0.0,0.0,79
2025-06-03 00:00:00+05:30,16338.220704652807,16805.94074929298,16302.242239680489,16609.05859375,224764,0.0,0.0,79
2025-06-04 00:00:00+05:30,16690.010513341065,16868.90344040023,16559.088873984918,16798.9453125,182148,0.0,0.0,79
2025-06-05 00:00:00+05:30,16879.895970249807,17038.800852385375,16799.943828294807,17012.81640625,118708,0.0,0.0,79
2025-06-06 00:00:00+05:30,17062.786200840306,17118.752699244047,16390.188818238214,16513.115234375,202272,0.0,0.0,79
2025-06-09 00:00:00+05:30,16589.069990055046,17014.815144327196,16536.101696213675,16816.93359375,155779,0.0,0.0,79
2025-06-10 00:00:00+05:30,16888.891504119965,16988.831686995403,16714.995585916706,16896.88671875,137287,0.0,0.0,79
2025-06-11 00:00:00+05:30,16938.861586822513,17024.810144051065,16460.14811109604,16577.078125,144415,0.0,0.0,79
2025-06-12 00:00:00+05:30,16640.0402588653,16818.93318417082,16523.110246235436,16642.0390625,143997,0.0,0.0,79
2025-06-13 00:00:00+05:30,16442.158015114986,16910.877447955303,16045.39551013075,16839.919921875,146409,0.0,0.0,79
2025-06-16 00:00:00+05:30,16879.897350988816,17019.813610854915,16749.97510968458,16998.826171875,124749,0.0,0.0,79
2025-06-17 00:00:00+05:30,17039.80108978796,17289.651545649955,16964.845953029366,17144.73828125,188113,0.0,0.0,79
