Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock_id
2025-04-11,1539.2564828223274,1570.0546220302472,1503.5824949110086,1539.7540283203125,638767,0.0,0.0,170
2025-04-15,1582.1947547105678,1626.973851541999,1558.0139938331652,1616.724365234375,531277,0.0,0.0,170
2025-04-16,1623.789557829933,1637.5217408778783,1602.2954948486788,1633.3424072265625,299858,0.0,0.0,170
2025-04-17,1637.91978283135,1647.8706928120994,1612.6444471860325,1632.645751953125,390973,0.0,0.0,170
2025-04-21,1609.0621826720883,1656.826551731,1585.1799981426325,1648.0697021484375,856404,0.0,0.0,170
2025-04-22,1656.8264709088849,1714.8403232534604,1630.854620794256,1691.3560791015625,895055,0.0,0.0,170
2025-04-23,1702.899275023276,1723.4976101122875,1667.8719989789993,1697.625244140625,931108,0.0,0.0,170
2025-04-24,1698.7198431596337,1699.6154493651059,1656.8265358272254,1670.6583251953125,906152,0.0,0.0,170
2025-04-25,1670.658377294939,1674.5392566589635,1579.9060012413693,1598.315185546875,1266105,0.0,0.0,170
2025-04-28,1598.514376175881,1654.8365084531922,1593.4394358320267,1648.6669921875,293983,0.0,0.0,170
2025-04-29,1592.1454364008023,1628.665223759823,1576.2239820367943,1612.5447998046875,1349828,0.0,0.0,170
2025-04-30,1612.544865264965,1666.4787455240325,1598.414622531722,1633.541259765625,1449084,0.0,0.0,170
2025-05-02,1621.3018194262806,1638.4173360857574,1584.3838460460956,1595.827392578125,609695,0.0,0.0,170
2025-05-05,1604.0969895256594,1629.005327872331,1591.6428203523235,1619.1416015625,462582,2.0,0.0,170
2025-05-06,1619.1415566833396,1627.1122247333444,1545.612216895689,1553.483154296875,449461,0.0,0.0,170
2025-05-07,1546.3096978244546,1584.1703734155174,1535.2504195421416,1575.7015380859375,695940,0.0,0.0,170
2025-05-08,1582.1777124586472,1590.148381035265,1534.35370099894,1548.999755859375,463835,0.0,0.0,170
2025-05-09,1504.4636067028396,1541.6268954380403,1504.4636067028396,1528.5748291015625,666647,0.0,0.0,170
2025-05-12,1608.0824131966635,1615.654524151106,1544.3170634788282,1611.768798828125,850975,0.0,0.0,170
2025-05-13,1612.167218373127,1622.6287201643177,1567.2326016707518,1580.3841552734375,822538,0.0,0.0,170
2025-05-14,1584.3696068195027,1621.1343401660572,1571.9154370966014,1607.385009765625,640989,0.0,0.0,170
2025-05-15,1613.064027691092,1636.1789175487456,1585.3659061761416,1627.5108642578125,481428,0.0,0.0,170
2025-05-16,1629.0053068034429,1672.8439817265937,1620.3372538200085,1670.05419921875,545987,0.0,0.0,170
2025-05-19,1678.8221122499383,1739.5984617141794,1664.6742238106426,1728.240234375,1063705,0.0,0.0,170
2025-05-20,1739.598430902181,1755.4401591507544,1686.1949753319104,1692.969970703125,1136840,0.0,0.0,170
2025-05-21,1698.7486527966958,1738.3030449194623,1692.7706516724845,1725.550048828125,620174,0.0,0.0,170
2025-05-22,1725.5501540030646,1737.306817290287,1714.690093640928,1721.6644287109375,335377,0.0,0.0,170
2025-05-23,1723.6571402247475,1742.487869722852,1705.8227443337094,1731.9267578125,286447,0.0,0.0,170
2025-05-26,1738.5024261949577,1753.8459871054456,1727.0445904327307,1735.0152587890625,378639,0.0,0.0,170
2025-05-27,1729.0372994630397,1754.4438054651323,1721.5647976977184,1744.779296875,467941,0.0,0.0,170
2025-05-28,1744.7791862001343,1758.5286372252701,1709.7082954552768,1719.572021484375,717635,0.0,0.0,170
2025-05-29,1719.5720866943514,1745.4767588199754,1687.9882403983074,1734.51708984375,1013315,0.0,0.0,170
2025-05-30,1743.583724378202,1758.0305609516213,1711.6014415298716,1739.8973388671875,2492957,0.0,0.0,170
2025-06-02,1740.4950871495785,1777.4590371972363,1715.2877999124248,1761.6173095703125,884586,0.0,0.0,170
2025-06-03,1779.45158815014,1808.1460409082636,1765.90147720098,1790.710205078125,1114026,0.0,0.0,170
